,created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
29,07-11-2021,432.0,400.0,3.0,2.0,2.0,2.0,Jakarta Selatan,SHM,2200.0,,10500000000.0,https://rumahdijual.com/tebet/7361051-dijual-rumah-hitung-tanah-komplek-gudang-peluru-lokasi-premium.html,"Bangunan lama butuh renovasi, unfurnished, ada gudang, air PDAM, pagar penuh, dan kawasan bebas banjir",,,,,,,,,,,,,06-12-2021,60.0,50.0,3.0,2.0,0.0,1.0,Babakan Madang,SHGB,2200.0,,891500000.0,https://www.rumah.com/listing-properti/dijual-rumah-di-Babakan Madang-bogor-dekat-tol-stasiun-lrt-murah-modern-minimalis-tipe-aruna-deluxe-50-60-oleh-asa-pertiwi-19057144,Dekat tol dan stasiun LRT,,,,,,,,,,,,,5-12-2021,1024,400.0,7.0,5.0,6.0,6.0,Cinere,SHM,5500.0,,6500.0,https://www.rumah123.com/properti/depok/hos9286406/,Rumah Mewah Tanah Luas Siap Huni Lingkungan Sejuk Akses 2 Mobil Selangkah Tol Krukut di Cinere,,,,,,,,,,,,,12-06-2021,144.0,130.0,3.0,2.0,,1.0,"BSD, TANGERANG",SHM,2200.0,,1250.0,https://www.rumah123.com/properti/tangerang/hos9292615/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,,06-12-2021,91.0,90.0,4.0,4.0,1.0,1.0,Kota Bekasi,SHM,2200.0,,1667000000.0,https://www.99.co/id/properti/rumah-cantik-lebar-7-siap-huni-new-cluster-mulberry-summarecon-bekasi-31344508740,"Cluster MULBERRY, Summarecon Bekasi, Bekasi Utara, LT. 91 m2 (7x17), LB. 93 m2, KT 3+1 KM 3+1, 2 Lantai, 1 carport berkanopi 1 garasi, 2200W, Di lengkapi gorden Fasilitas dalam cluster: Sistem Cluster one gate system dengan security 24 jam, Swimming Pool Anak Dewasa, Private Club House, Taman dalam cluster, Children Playground, Jogging Track, Fasilitas dalam kawasan: Sekolah BPK Penabur Al Azhar, Aneka Kursus mulai dari YAMAHA, Purwacaraka, English First, Wishing Star, dll, Bank BCA, Mandiri, BNI, BTN, BRI, Permata, NISP, dll lengkap, SINPASA Pasar Bersih Modern, Pusat Kuliner La Terazza, Downtown Walk, dll, Aneka Restaurant seperti Mang Engking, McDonald, Seribu, Harga Mulai Dari Rp 1.667.000.000",,,,,,,,,,,,
30,06-12-2021,243.0,529.0,6.0,6.0,4.0,2.0,Jakarta Selatan,SHM + IMB + PBB,11000.0,Utara,13500000000.0,https://rumahdijual.com/kemang/8972515-rumah-lux-3-lantai-modern-classic-di-kemang-shm.html,"- Kolam renang pribadi
- CCTV dan pos satpam
- Ruang genset
- Free 4 unit AC Daikin dan Water Heater
- Lokasi strategis dekat Perkantoran SCBD Sudirman, Sekolah Nasional maupun Internasional, akses tol dalam kota, pusat perbelanjaan
- SHM, IMB & PBB",,,,,,,,,,,,,06-12-2021,60.0,40.0,2.0,1.0,0.0,1.0,Babakan Madang,SHGB,2200.0,,811400000.0,https://www.rumah.com/listing-properti/dijual-rumah-di-Babakan Madang-bogor-dekat-tol-stasiun-lrt-murah-modern-minimalis-tipe-aruna-40-60-oleh-asa-pertiwi-19056958,Dekat tol dan stasiun LRT,,,,,,,,,,,,,5-12-2021,120,103.0,4.0,2.0,,2.0,Cimanggis,SHM,2200.0,,1280.0,https://www.rumah123.com/properti/depok/hos9286394/,Rumah Strategis 2 Lantai Bebas Banjir Dekat LRT Cibubur,,,,,,,,,,,,,12-06-2021,84.0,85.0,3.0,2.0,,1.0,"BSD EMINENT, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Utara,2050.0,https://www.rumah123.com/properti/tangerang/hos9292494/,"PPJB siap AJB, luas tanah 84m², luas bangunan 85m², kamar tidur 3, kamar mandi 2, hadap Utara
",,,,,,,,,,,,,06-12-2021,110.0,135.0,3.0,2.0,,1.0,Kota Bekasi,SHM,2200.0,Utara,1175000000.0,https://www.99.co/id/properti/rumah-siap-huni-di-green-ara-residence-harapan-indah-bekasi-67686580144,"Rumah cantik sangat siap huni dg kondisi terawat, Rumah 2 lantai, Hadap Utara di Cluster Balsa, rumah sudah full renovasi dan semi furnished tinggal bawa koper saja harga di bawah harga pasar, ROW jalan besar. Sertifikat Hak Milik, Bonus AC Gordyn Kitchen set, Listrik 2.200 VA, Cash atau KPR bisa dibantu",,,,,,,,,,,,
31,07-11-2021,239.0,178.0,4.0,3.0,,4.0,Jakarta Selatan,SHM + Hak Pakai,2200.0,Timur,3800000000.0,https://rumahdijual.com/tebet/1413013-dijual-cepat-rumah-komplek-gudang-peluru-jalan-1-mobil.html,"Kondisi properti baik dan layak huni, unfurnished, taman , gudang, air Jetpump ",,,,,,,,,,,,,06-12-2021,60.0,60.0,2.0,1.0,0.0,1.0,Bojonggede,SHM,900.0,,420000000.0,https://www.rumah.com/listing-properti/dijual-rumah-cantik-didalam-komplek-perumahan-oleh-james-umboh-19072727,"13 menit ke stasiun kereta, 22 menit ke Mall CCM, pintu tol citereup&Babakan Madang sirkuit",,,,,,,,,,,,,5-12-2021,100,130.0,4.0,4.0,2.0,2.0,Cinere,SHM,2200.0,,1700.0,https://www.rumah123.com/properti/depok/hos9286355/,Rumah baru 2 Lantai siap huni dalam komplek cinere- limo depok akses 2 Mobil bebas banjir,,,,,,,,,,,,,12-06-2021,155.0,100.0,3.0,2.0,,1.0,"BSD, TANGERANG",SHM,2200.0,,1050.0,https://www.rumah123.com/properti/tangerang/hos9292559/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",,,,,,,,,,,,,06-12-2021,200.0,293.0,6.0,4.0,1.0,1.0,Kota Bekasi,SHM,5500.0,,4500000000.0,https://www.99.co/id/properti/rumah-mewah-harga-murah-3-lantai-fully-furnished-di-perumahan-terbaik-di-area-jatibening-bekasi-83923536687,"Jual cepat rumah mewah harga murah , 3 Lantai, Fully Furnished di Perumahan Terbaik di area Jatibening, Bekasi. Open Price 4,5 M. - Nego sampai deal!, Details : Lt/Lb : 200/293, Bedrooms : 6, Bathrooms : 4, Daya Listrik : 5.500 Watt, Garasi mobil : 1 Mobil, Carport : 1 Mobil, Kondisi : Fully Furnished, Sertifikat : IMB SHM, Fasilitas di Kompleks Perumahan: Swimming Pool, Jogging Track, Lapangan Tennis, Barbeque Park, Security 24 jam",,,,,,,,,,,,
32,02-12-2021,130.0,250.0,5.0,3.0,,,Jakarta Selatan,SHM,3500.0,Timur,3900000000.0,https://rumahdijual.com/tebet/11750398-rumah-3-lantai-hadap-timur-siap-dihuni-besar-dan.html,"- Bebas banjir
- Lokasi strategis
- One gate sistem
- Lingkungan tenang, nyaman, dan aman dengan kemanaan 24 jam
- Akses ke MT Haryono, cawang, pancoran, tebet, casablanca, kuningan
- Lokasi Strategis dekat ke pusat kkota, rumah sakit, bank, sekolah, swalayan, pasar",,,,,,,,,,,,,06-12-2021,72.0,62.0,3.0,2.0,0.0,2.0,Cibinong,SHGB,2200.0,,800000000.0,https://www.rumah.com/listing-properti/dijual-emerald-city-cibinong-oleh-m-gatot-aryo-wibowo-19273403,"15 menit gerbang tol Babakan Madang dan citeureup, 5 menit cibinong city mall, Al Azhar Islamic School",,,,,,,,,,,,,5-12-2021,151,180.0,3.0,3.0,1.0,1.0,Pancoran Mas,SHM,2200.0,Selatan,3500.0,https://www.rumah123.com/properti/depok/hos9286220/,Rumah 2 Lantai di Pesona Kayangan Margonda Depok,,,,,,,,,,,,,12-06-2021,534.0,1000.0,5.0,6.0,6.0,2.0,"BSD, TANGERANG",SHM,16500.0,,15500.0,https://www.rumah123.com/properti/tangerang/hos9292705/,"New Home
RUMAH MEWAH TAMAN TIRTA GOLF BSD, Lt/lb: 534/1000, 3lantai, Daya Listrik: 16500w, KT/KM: 5+3KT, 6+2KM, Garasi: 6mobil + 2carport, Swimming pool, ada akses lift, ruangan jenset, ruangan GYM, open 15.5M, (Ea)
Hubungi:
Novi Zhu
Era fiesta suvarna sutera",,,,,,,,,,,,,06-12-2021,153.0,180.0,5.0,4.0,1.0,1.0,Kabupaten Bekasi,SHM,4400.0,,1300000000.0,https://www.rumah123.com/properti/bekasi/hos9291411/,"Di lelang Tidak Bergerak, Tanah berikut bangunan, SHM NO. 2400, tanggal 2 Juli 2015, Luas : 153 m2, Lokasi : Perumahan Metland Tambun Cluster The Platinum Type Gold, Blok J 2 No. 5 Desa Cibuntu, Kec. Cibitung Kab. Bekasi, Provinsi Jawa Barat",,,,,,,,,,,,
33,06-12-2021,97.0,311.0,4.0,4.0,2.0,,Jakarta Selatan,SHM,11000.0,,6500000000.0,https://rumahdijual.com/kemang/9292101-townhouse-amaryliss-kemang.html,"- Bangunan 4 lantai
- Semi furnished unit 8AC, 3 Wardrobe, 2 Kitchen
- 2 kolam renang, gym/fitness, playground, basketball court, rooftop",,,,,,,,,,,,,06-12-2021,60.0,30.0,2.0,1.0,0.0,1.0,Parung,SHGB,1300.0,,241000000.0,https://www.rumah.com/listing-properti/dijual-rumah-tanpa-dp-di-parung-oleh-rudy-junaedy-19181221,Rumah tanpa dp dan siap huni,,,,,,,,,,,,,5-12-2021,885,600.0,7.0,4.0,2.0,2.0,Cimanggis,SHM,6600.0,,6500.0,https://www.rumah123.com/properti/depok/hos9286163/,"Rumah luas tanah besar, kolam renang dan taman luas, 10 menit dari tol Cibubur",,,,,,,,,,,,,12-06-2021,128.0,88.0,3.0,3.0,,1.0,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200.0,Tenggara,95.0,https://www.rumah123.com/properti/tangerang/hos9292518/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",,,,,,,,,,,,,06-12-2021,200.0,250.0,4.0,3.0,1.0,1.0,Kota Bekasi,SHM,2200.0,Selatan,2300000000.0,https://www.rumah123.com/properti/bekasi/hos9251067/,"Dijual cepat harga BU !!, rumah mewah dalam cluster eksklusif di harapan indah regency, One gate sistem dg security 24 jam, Row jalan besar bisa 3-4mobil, Bebas banjir, Lokasi terdepan dan strategis dekat dengan clubhouse harapan indah, sentra kuliner, rumah ibadah, rumah sakit, bank , settle busway dan pasar .",,,,,,,,,,,,
34,06-12-2021,485.0,550.0,3.0,5.0,1.0,1.0,Jakarta Selatan,SHM + IMB,18000.0,,22000000000.0,https://rumahdijual.com/tebet/10851049-rmh-mewah-2-lt-siap-huni-semi-furnish-bbs.html,"- Ruang Musik
- Kitchen set ( dapur kotor dan bersih)
- Lokasi dekat dengan mushola dan masjid Al-Itihad
- Bebas banjir dan penjagaan satpam 24 jam",,,,,,,,,,,,,06-12-2021,66.0,36.0,2.0,1.0,0.0,1.0,Gunungsindur,SHM,1300.0,,390000000.0,https://www.rumah.com/listing-properti/dijual-alfalah-4-rawakalong-oleh-syarifuddin-arif-17454354,"Bebas banjir, dekat dengan falitas-fasilitas umum",,,,,,,,,,,,,5-12-2021,54,47.0,2.0,2.0,,,Tapos,SHM,,,498.0,https://www.rumah123.com/properti/depok/hos9286089/,Cluster Mewah Harga 1 Lantai Dapat 2 Lantai Harga Promo Dekat Tol Cimanggis dan Cijago,,,,,,,,,,,,,12-06-2021,105.0,45.0,2.0,1.0,,2.0,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Selatan,1550.0,https://www.rumah123.com/properti/tangerang/hos9292474/,"PPJB, Luas tanah 105m², Luas bangunan 45m², Kamar tidur 2, Kamar mandi 1, Canopi tinggi Alderon, Hadap Selatan, Halaman belakang sudah di plur",,,,,,,,,,,,,06-12-2021,144.0,144.0,3.0,3.0,,,Kota Bekasi,SHM,2200.0,,2100000000.0,https://www.rumah123.com/properti/bekasi/hos9255903/,"Dijual cepat Rumah termurah rapih siap huni di cluster asera harapan indah bekasi, Hunian aman nyaman Keamanan one gate sistem, Fasilitas di cluster sport club dan kolam renang., Dekat ke eka hospital Dekat ke transera water park Dekat ke sekolah Dekat ke pom bensin Dekat ke pasar modern",,,,,,,,,,,,
35,06-12-2021,90.0,135.0,3.0,3.0,1.0,,Jakarta Selatan,SHGB,2200.0,Utara,3100000000.0,https://rumahdijual.com/tebet/8555409-dijual-rumah-tebet-timur-brand-new-tahap-finishing-lokasi.html,"- Baru, pembangunan sudah 80%
- Beranda dan pagar penuh
- Lantai Granite
- Air Jetpump",,,,,,,,,,,,,06-12-2021,60.0,36.0,2.0,1.0,0.0,1.0,Gunungsindur,SHM,1300.0,,379000000.0,https://www.rumah.com/listing-properti/dijual-felicia-residence-rawakalong-oleh-syarifuddin-arif-19336237,"sebelah SPBU rawa kalong, akses jalan bisa masuk 2 mobil, lintas angkot Parung-BSD",,,,,,,,,,,,,5-12-2021,50,36.0,2.0,1.0,,,Sawangan,SHM,,,260.0,https://www.rumah123.com/properti/depok/hos9286036/,Rumah Murah Dekat Stasiun dan Tol di Depok Sawangan.,,,,,,,,,,,,,12-06-2021,205.0,298.0,4.0,4.0,2.0,2.0,"BSD CITY, TANGERANG",SHM,4400.0,,4700.0,https://www.rumah123.com/properti/tangerang/hos9292736/,"Rumah Baru di The Green Cluster Vineyard BSD City
Akses mudah dan strategis dekat pintu tol Jorr, stasiun KRL Rawabuntu, dan dekat ke semua fasilitas terbaik di BSD City
Luas Tanah 205m², Luas Bangunan 298m², Type Hook, Kamar tidur 4+1, Kamar mandi 4+1, Garasi + carport 2 mobil, Ppjb siap ajb, Harga 4,7M nego
Hubungi TLP/WA ke 083879903xxx",,,,,,,,,,,,,06-12-2021,110.0,135.0,3.0,2.0,,,Kota Bekasi,SHM,2200.0,,1170000000.0,https://www.rumah123.com/properti/bekasi/hos7756547/,"Dijual cepat jual rugi !!!, rumah cantik sangat siap huni dg kondisi terawat, Rumah 2 lantai, Hadap Utara di Cluster Balsa, rumah sudah full renovasi dan semi furnished tinggal bawa koper saja harga di bawah harga pasar, ROW jalan besar., Sertifikat Hak Milik, 
Bonus AC Gordyn Kitchen set, Listrik 2.200 VA, Cash atau KPR bisa dibant",,,,,,,,,,,,
36,02-12-2021,511.0,463.0,6.0,3.0,1.0,,Jakarta Selatan,SHM,33000.0,,4480000000.0,https://rumahdijual.com/tebet/11748387-jual-rumah-luas-kawasan-menteng-dalam-jakarta-selatan.html,"- Pondasi dan konstruksi beton bertulang
- Kusen kayu cat dan dinding bata plester
- Lokasi strategis dan dekat dengan fasilitas umum
- Area perkantoran dan row jalan lebar",,,,,,,,,,,,,06-12-2021,314.0,300.0,4.0,4.0,1.0,7.0,Bogor Timur,SHM,3500.0,,2900000000.0,https://www.rumah.com/listing-properti/dijual-rumah-mewah-harga-bagus-siap-huni-di-kawasan-premium-dan-strategis-di-jantung-kota-bogor-oleh-raffi-rolando-sinaga-19394698,"Taman+Gazebo, Selangkah ke Tol&Terminal Baranangsiang, Backyard",,,,,,,,,,,,,5-12-2021,112,109.0,3.0,4.0,,,Sawangan,SHM,,,1700.0,https://www.rumah123.com/properti/depok/hos9286028/,Rumah 2 Lantai 2 Bangunan Gaya Art Deco di Kota Mandiri Baru,,,,,,,,,,,,,12-06-2021,128.0,88.0,3.0,3.0,,1.0,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200.0,Selatan,2200.0,https://www.rumah123.com/properti/tangerang/hos9292456/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",,,,,,,,,,,,,06-12-2021,60.0,60.0,1.0,1.0,,1.0,Kota Bekasi,SHM,1300.0,Timur,430000000.0,https://www.rumah123.com/properti/bekasi/hos9291561/,"Rumah dijual BU di Bekasi Timur Bisa KPR Bank Syariah Tanpa Riba, 1 kamar tidur, 1 Kamar Mandi, 1 Carport, Listrik 1300 watt, Surat SHM on Hand, Full renov, Spesifikasi bangunan:, Pondasi : Batu kali+cakar ayam, Tembok: Hebel plester/cat tembok., Lantai: Granit, Kamar mandi mewah., Rangka atap: Baja ringan, Atap: Baja ringan., Kanopi: baja ringan atap spandek, Urugan: Sirtu, Kelebihan perumahan: Security 24 jam, Design Rumah Minimalis, Bebas Banjir
",,,,,,,,,,,,
37,01-12-2021,205.0,410.0,6.0,5.0,1.0,1.0,Jakarta Selatan,SHM + IMB,4500.0,Barat,5500000000.0,https://rumahdijual.com/tebet/5247440-dijual-rumah-mewah-semifurnished-dekat-starbucks-di-tebet-jakarta.html,"- Semi furnished ( wallpaper, kitchen set, wastafel)
- Dekat dari Mall Kota Casablanca, Stasiun Tebet, factory outlet Tebet dan wisata kuliner Tebet, RS Tebet, Sekolah Negeri dan Swasta Favorite
- 10 menit dari Kuningan Jakarta Selatan dan gerbang Tol Tebet
- 15 menit dari kawasan SCBD Sudirman dan Menteng Jakarta Pusat",,,,,,,,,,,,,06-12-2021,1272.0,500.0,4.0,5.0,0.0,2.0,Babakan Madang,SHM,5500.0,,15000000000.0,https://www.rumah.com/listing-properti/dijual-rumah-best-view-Babakan Madang-city-bogor-oleh-ahmad-supriyanto-15803712,Rumah best view,,,,,,,,,,,,,5-12-2021,60,80.0,2.0,1.0,,,Pancoran Mas,Lainnya,2200.0,,928.0,https://www.rumah123.com/properti/depok/hos9135196/,Rumah baru daerah depok jawa barat,,,,,,,,,,,,,12-06-2021,96.0,138.0,4.0,3.0,,,"BSD THE ICON, TANGERANG",SHM,,,2300.0,https://www.rumah123.com/properti/tangerang/hos9292234/,"SHM, LT 96, LB 138, KT 4+1, KM 3+1, Bonus kitchen set + bathup+smart doorlock+smart wall switch",,,,,,,,,,,,,06-12-2021,94.0,102.0,3.0,2.0,2.0,1.0,Kota Bekasi,SHM,2200.0,,950000000.0,https://www.rumah123.com/properti/bekasi/hos9289708/,"Kodau Jatiwarna pondok gede, Rumah 2 lantai paling murah, Harga 950jt,  Cocok untuk hunian dan investasi, Unit terbatas hanya 14 unit, Lokasi strategis dekat Jakarta, Dekat sekolah, rumah sakit, mall, Dekat sarana ibadah, restoran, Dekat SPBU dan bank, Dekat pasar tradisional Kecapi, Dekat pintu tol Jatiwarna, Keamanan 24 Jam, Dekat angkutan umum, Ready Stock/Siap Huni",,,,,,,,,,,,
38,18-11-2021,695.0,650.0,8.0,6.0,1.0,1.0,Jakarta Selatan,SHM,5500.0,Selatan,9200000000.0,https://rumahdijual.com/tebet/9514888-rumah-clasic-asem-baris-tebet-hitung-tanah-saja-dekat.html,"- Jumlah AC 8
- Unfurnish, bangunan tahun 1990
- Cocook dibangun rumah kost
- Lingkungan nyaman dan lokasi strategis
- Dekat stasiun Tebet, LRT Cawang, Bandara Halim 
- Dekat Rsuna Said Kuningan",,,,,,,,,,,,,06-12-2021,90.0,72.0,3.0,2.0,0.0,1.0,Bogor Barat,SHM,2200.0,,800000000.0,https://www.rumah.com/listing-properti/dijual-rumah-di-bogor-fasilitas-exclusive-oleh-yolanda-lanes-19384242,"Taman bermain anak, Ruang terbuka hijau tematik, double gate security system",,,,,,,,,,,,,5-12-2021,249,260.0,3.0,2.0,,,Bojong Sari,Lainnya,2200.0,,2500.0,https://www.rumah123.com/properti/depok/hos9249243/,Rumah bagus daerah reni jaya depok,,,,,,,,,,,,,12-06-2021,295.0,272.0,4.0,3.0,,2.0,"BSD DELATINOS, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200.0,Utara,5500.0,https://www.rumah123.com/properti/tangerang/hos9292268/,"Rumah bagus terletak di BSD City dengan lingkungan yang asri dan tertata rapi.
Lokasi mudah terjangkau, dekat dengan sekolah, universitas, stasiun kereta api, pasar modern dan Mall AEON
Informasi lebih detail hubungi:
Wanda (Victory Property)
0816 116 86 74 (WA/Call/SMS)
0813 171 xxx 73 (WA/Call/SMS)",,,,,,,,,,,,,06-12-2021,54.0,84.0,2.0,1.0,1.0,1.0,Kabupaten Bekasi,SHM,1300.0,Timur,650000000.0,https://www.rumah123.com/properti/bogor/hos9293119/,"terletak dalam 2 wilayah berdekatan kabupaten bogor dan kabupaten bekasi,  dekat kawasan industri MM2100, Dekat Gerbang TOl (narogong, Jatikarya), Dekat Wisata Taman Buah Mekar sari, Harga: 650Juta (nego sampai jadi)",,,,,,,,,,,,
39,18-11-2021,135.0,216.0,5.0,4.0,1.0,1.0,Jakarta Selatan,SHM,3500.0,Utara,4100000000.0,https://rumahdijual.com/tebet/9515260-rumah-baru-siap-huni-tebet-barat-strategis-dekat-sma.html,"- Rumah baru dan bebas banjir
- Lingkunan aman dan nyaman keamanan 24 jam 
- Dekat SMAN 26 dan sekolah negeri lainnya
- Dekat Pasar Swalayan Gelael dan Pasar Tebet Barat
- Dekat Tol Tebet dan RS Tebet
- Hanya 5 km ke Bandara Halim",,,,,,,,,,,,,06-12-2021,90.0,48.0,2.0,2.0,0.0,1.0,Bogor Barat,SHGB,2200.0,,600000000.0,https://www.rumah.com/listing-properti/dijual-termurah-lt-90-harga-600jt-oleh-yolanda-lanes-17774065,"10 menit MCD Yasmin, rumah cantik konsep bali",,,,,,,,,,,,,5-12-2021,76,50.0,2.0,1.0,,1.0,Sawangan,SHM,1300.0,Timur,590.0,https://www.rumah123.com/properti/depok/hos9285519/,Cluster cantik cinangka pondok cabe harga all in biaya surat2,,,,,,,,,,,,,12-06-2021,96.0,138.0,4.0,3.0,,1.0,"BSD THE ICON, TANGERANG",SHM,2200.0,,2300.0,https://www.rumah123.com/properti/tangerang/hos9292204/,"Dijual
Rumah Brand New, Lokasi di BSD, The Icon Cluster Eastern Cosmo, Strategis, dekat ke kawasan Green Office Park yang didalamnya ada Gedung Sinarmasland, Grha Unilever, Campus Traveloka, dan banyak perusahaan terkemuka lainnya, Akses mudah, dekat ke akses tol dan stasiun/pasar intermoda
Luas Tanah 96m², Luas Bangunan 138m², Kamar Tidur 4+1, Kamar Mandi 3+1, Bonus kitchen set + bathtub+smart doorlock+smart wall switch, SHM, Harga negotiable
Untuk janji survey dan info property lainnya silahkan menghubungi kami L.J.Hooker Serpong dengan Sonya, 087778502xxx",,,,,,,,,,,,,05-12-2021,90.0,80.0,2.0,1.0,1.0,1.0,Kota Bekasi,SHM,2200.0,Selatan,890000000.0,https://www.rumah123.com/properti/bekasi/hos9286245/,"Lokasi strategis aman asri tenang, security 24 jam, Bebas banjir, Dekat angkutan, Dekat Pasar, Dekat stasiun cakung, Dekat Sekolahan, Dekat Akses toll Bintara",,,,,,,,,,,,
40,06-12-2021,612.0,485.0,5.0,4.0,1.0,2.0,Jakarta Selatan,SHM,13000.0,,18500000000.0,https://rumahdijual.com/jakarta-selatan/11255872-dijual-cepat-rumah-mewah-siap-huni-lokasi-pondok-indah.html,"- Lantai Bawah : Master Bed Room dengan kamar kerja, Musholla, kamar mandi didalam, ruang keluarga luas, ruang tamu, ruang makan + dapur bersih, musholla, dapur kotor, kamar pembantu + kamar mandi, gudang, ruang serba guna, garasi 1 mobil + car port 2 mobil
- Lantai Atas : Kamar Tidur berikut kamar mandi didalam, ruang duduk tatami + teras, ruangan terbuka berikut kamar mandi (bisa dirubah menjadi kamar), kamar tidur + kamar mandi.",,,,,,,,,,,,,06-12-2021,338.0,250.0,4.0,3.0,0.0,2.0,Babakan Madang,SHM,3500.0,,3700000000.0,https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-Babakan Madang-city-oleh-ahmad-supriyanto-16131852,"Dekat dengan view golf, dekat sekolah, beberapa menit ke gerbang toll Babakan Madang",,,,,,,,,,,,,5-12-2021,66,45.0,2.0,1.0,1.0,1.0,Sawangan,SHM,1300.0,Timur,465.0,https://www.rumah123.com/properti/depok/hos9285440/,"Rumah dijual Murah Promo tanpa dp,Angsuran Ringan Dekat Gerbang Tol sawangan Depok",,,,,,,,,,,,,12-06-2021,60.0,48.0,3.0,2.0,2.0,2.0,"BSD CITY, TANGERANG",SHM,2200.0,Selatan,600.0,https://www.rumah123.com/properti/tangerang/hos9292015/,"BOSTON VILLAGE BSD- BINTARO
Akses 100 Meter dari Pintu Stasiun KA.RAWABUNTU, Rumah 2 lantai dengan konsep bangunan dari perpaduan antara Classic dan Modern yang jarang dimiliki developer lain,
Cluster ini lokasinya berada di kawasan sekitaran bsd dan dibangun oleh PT.PADJAJARAN MATARAM PROPERTY yaitu developer yang sangat aman dan terpercaya di wilayah tangerang selatan. Mengapa terpercaya?Karena kita memberikan bukti bukan janji
Jamin lokasi kami juga lengkap dengan kebutuhan anda.",,,,,,,,,,,,,05-12-2021,72.0,36.0,2.0,1.0,,,Kabupaten Bekasi,SHM,2200.0,Timur,330000000.0,RUMAH FRESH MANIS SIAP HUNI di Taman Wanasari Indah Cibitung - Dijual: Rumah & Apartemen - 849215260 (olx.co.id),"Akses Dekat :* Sekolahan, * Rumah Sakit, * Tempat Ibadah, * Pusat Keramaian, * Tol , dll, Harga Rp 330.000.000 ,- Negoo",,,,,,,,,,,,
